Time [s],Current [A],Power [W],Voltage [V],Capacity [Ah],Energy [Wh]
39.92,0.0,0.0,4.0967511804959145,0.0,0.0
40.92,0.0,0.0,4.096635938347885,0.0,0.0
41.92,0.0,0.0,4.0966333688423635,0.0,0.0
42.92,0.0,0.0,4.096526064611078,0.0,0.0
43.92,0.0,0.0,4.096710674801736,0.0,0.0
44.92,0.0,0.0,4.096099413776145,0.0,0.0
45.92,0.0,0.0,4.095272912281578,0.0,0.0
46.92,0.0,0.0,4.098757084571386,0.0,0.0
47.92,0.0,0.0,4.097796776198308,0.0,0.0
48.92,0.0,0.0,4.098617399574847,0.0,0.0
49.92,0.0,0.0,4.097234153179557,0.0,0.0
50.92,0.0,0.0,4.096904066189046,0.0,0.0
51.92,0.0,0.0,4.097914110135887,0.0,0.0
52.92,0.0,0.0,4.095959064312781,0.0,0.0
53.92,0.0,0.0,4.095851982407583,0.0,0.0
54.92,0.0,0.0,4.095909028076185,0.0,0.0
55.92,0.0,0.0,4.095079231580287,0.0,0.0
56.92,0.0,0.0,4.095997053673224,0.0,0.0
57.92,0.0,0.0,4.095151766388195,0.0,0.0
58.92,0.0,0.0,4.09712401628582,0.0,0.0
59.92,0.0,0.0,4.097636054300882,0.0,0.0
60.0,0.0,0.0,4.097742560306072,0.0,0.0
60.00000000000001,2.173510867367469,8.74999999999418,4.02472637251394,4.28992321639886e-18,1.7270135938602062e-17
60.010000000000005,2.1735139868224245,8.750000000000002,4.026014837496563,6.037538852287601e-06,2.4305555555567995e-05
60.02,2.1735170964037245,8.75000000000023,4.024792293276136,1.2075086342296745e-05,4.861111111111935e-05
60.040000000000006,2.173523297082446,8.749999999999732,4.025831714124489,2.4150215770534446e-05,9.722222222223657e-05
60.080000000000005,2.173535618060185,8.749999999999998,4.0241823180048115,4.830061152675821e-05,0.0001944444444444567
60.160000000000004,2.1735601064925545,8.75,4.026223239426002,9.660194722659171e-05,0.000388888888888897
60.32,2.1736083326421127,8.749999999999998,4.0263624701340675,0.00019320676201068355,0.0007777777777777775
60.64,2.173703018501039,8.750000000000004,4.026519568390263,0.000386424808099665,0.0015555555555555566
60.96,2.1737960410316477,8.75000000056869,4.0256534510920465,0.0005796511228580339,0.002333333333383885
61.28,2.173887490058502,8.75000000107191,4.025455465253758,0.0007728855664187899,0.0031111111112569444
61.92,2.174066802185372,8.750000000222105,4.024183226471695,0.0011593863312517453,0.0046666666668519876
62.56,2.174240792231287,8.75000000038249,4.02446017347835,0.0015459180276484188,0.006222222222475542
63.56,2.174501910737717,8.749999999999996,4.023863703711279,0.002149946336186674,0.008652777778031097
64.56,2.1747509159957046,8.749999999090308,4.0230674520409755,0.0027540438128521474,0.01108333333333396
65.56,2.174988797638196,8.749999998212054,4.022939902863613,0.003358207367751646,0.013513888888392864
66.56,2.1752165079689285,8.749999997475006,4.021356575090414,0.003962434175520793,0.015944444443247035
67.56,2.175434799632274,8.749999999977431,4.0218823419451155,0.004566721619863091,0.01837499999879632
68.56,2.175644513099548,8.750000000159636,4.021837133011149,0.005171067317946299,0.020805555554396216
69.56,2.1758463783792106,8.749999999452376,4.021473749941327,0.005775469089718302,0.023236111109799652
70.0,2.175932887273884,8.750000000000002,4.0211107164914255,0.006041416442607331,0.02430555555424409
70.00000000000001,0.0,0.0,4.091257950891583,0.006041416442607331,0.02430555555424409
70.03678075157283,0.0,0.0,4.089122147584154,0.006041416442607331,0.02430555555424409
70.06636107225894,0.0,0.0,4.090063923630853,0.006041416442607331,0.02430555555424409
70.12552171363114,0.0,0.0,4.090885756685763,0.006041416442607331,0.02430555555424409
70.24384299637555,0.0,0.0,4.091207284356995,0.006041416442607331,0.02430555555424409
70.36216427911995,0.0,0.0,4.089166427860791,0.006041416442607331,0.02430555555424409
70.59880684460877,0.0,0.0,4.089249116047244,0.006041416442607331,0.02430555555424409
70.8354494100976,0.0,0.0,4.090038641249438,0.006041416442607331,0.02430555555424409
71.07209197558642,0.0,0.0,4.093187709013558,0.006041416442607331,0.02430555555424409
71.54537710656406,0.0,0.0,4.091491713277873,0.006041416442607331,0.02430555555424409
72.0186622375417,0.0,0.0,4.090651124402591,0.006041416442607331,0.02430555555424409
72.96523249949699,0.0,0.0,4.091520230441176,0.006041416442607331,0.02430555555424409
73.81714573525674,0.0,0.0,4.091881461516643,0.006041416442607331,0.02430555555424409
74.6690589710165,0.0,0.0,4.091014489642979,0.006041416442607331,0.02430555555424409
75.52097220677625,0.0,0.0,4.091093026554396,0.006041416442607331,0.02430555555424409
76.372885442536,0.0,0.0,4.091191468966585,0.006041416442607331,0.02430555555424409
77.372885442536,0.0,0.0,4.093960166668823,0.006041416442607331,0.02430555555424409
78.372885442536,0.0,0.0,4.094210123145198,0.006041416442607331,0.02430555555424409
79.372885442536,0.0,0.0,4.092642115989631,0.006041416442607331,0.02430555555424409
80.372885442536,0.0,0.0,4.092723771842223,0.006041416442607331,0.02430555555424409
81.372885442536,0.0,0.0,4.093719092044426,0.006041416442607331,0.02430555555424409
82.372885442536,0.0,0.0,4.091556179970011,0.006041416442607331,0.02430555555424409
83.372885442536,0.0,0.0,4.092193219305695,0.006041416442607331,0.02430555555424409
84.372885442536,0.0,0.0,4.092880329792246,0.006041416442607331,0.02430555555424409
85.372885442536,0.0,0.0,4.09348579346168,0.006041416442607331,0.02430555555424409
86.372885442536,0.0,0.0,4.093088301761969,0.006041416442607331,0.02430555555424409
87.372885442536,0.0,0.0,4.093944136427986,0.006041416442607331,0.02430555555424409
88.372885442536,0.0,0.0,4.094373498052057,0.006041416442607331,0.02430555555424409
89.372885442536,0.0,0.0,4.094277128297963,0.006041416442607331,0.02430555555424409
90.372885442536,0.0,0.0,4.095770341198828,0.006041416442607331,0.02430555555424409
91.372885442536,0.0,0.0,4.0930436583482965,0.006041416442607331,0.02430555555424409
92.372885442536,0.0,0.0,4.094230219735437,0.006041416442607331,0.02430555555424409
93.372885442536,0.0,0.0,4.09541604646598,0.006041416442607331,0.02430555555424409
94.372885442536,0.0,0.0,4.094138042620193,0.006041416442607331,0.02430555555424409
95.372885442536,0.0,0.0,4.094688322912927,0.006041416442607331,0.02430555555424409
96.372885442536,0.0,0.0,4.094515687242657,0.006041416442607331,0.02430555555424409
97.372885442536,0.0,0.0,4.094292545309149,0.006041416442607331,0.02430555555424409
98.372885442536,0.0,0.0,4.093006073451767,0.006041416442607331,0.02430555555424409
99.372885442536,0.0,0.0,4.095480903860077,0.006041416442607331,0.02430555555424409
100.372885442536,0.0,0.0,4.093453115069105,0.006041416442607331,0.02430555555424409
101.372885442536,0.0,0.0,4.093745080320701,0.006041416442607331,0.02430555555424409
102.372885442536,0.0,0.0,4.0946492109456045,0.006041416442607331,0.02430555555424409
103.372885442536,0.0,0.0,4.096266593768742,0.006041416442607331,0.02430555555424409
104.372885442536,0.0,0.0,4.0945636980537845,0.006041416442607331,0.02430555555424409
105.372885442536,0.0,0.0,4.095987361778213,0.006041416442607331,0.02430555555424409
106.372885442536,0.0,0.0,4.093283008805926,0.006041416442607331,0.02430555555424409
107.372885442536,0.0,0.0,4.093401417530479,0.006041416442607331,0.02430555555424409
108.372885442536,0.0,0.0,4.096492653933746,0.006041416442607331,0.02430555555424409
109.372885442536,0.0,0.0,4.0942822852256535,0.006041416442607331,0.02430555555424409
110.372885442536,0.0,0.0,4.0951855381588524,0.006041416442607331,0.02430555555424409
111.372885442536,0.0,0.0,4.093878147626326,0.006041416442607331,0.02430555555424409
112.372885442536,0.0,0.0,4.09396465226144,0.006041416442607331,0.02430555555424409
113.372885442536,0.0,0.0,4.095294658881772,0.006041416442607331,0.02430555555424409
114.372885442536,0.0,0.0,4.095796177235641,0.006041416442607331,0.02430555555424409
115.372885442536,0.0,0.0,4.0950870902177074,0.006041416442607331,0.02430555555424409
116.372885442536,0.0,0.0,4.096293522142391,0.006041416442607331,0.02430555555424409
117.372885442536,0.0,0.0,4.094045245323719,0.006041416442607331,0.02430555555424409
118.372885442536,0.0,0.0,4.093670917427519,0.006041416442607331,0.02430555555424409
119.372885442536,0.0,0.0,4.096300238173529,0.006041416442607331,0.02430555555424409
120.372885442536,0.0,0.0,4.094954644222475,0.006041416442607331,0.02430555555424409
121.372885442536,0.0,0.0,4.094717215215636,0.006041416442607331,0.02430555555424409
122.372885442536,0.0,0.0,4.094384401041708,0.006041416442607331,0.02430555555424409
123.372885442536,0.0,0.0,4.095000473130406,0.006041416442607331,0.02430555555424409
124.372885442536,0.0,0.0,4.094428344064724,0.006041416442607331,0.02430555555424409
125.372885442536,0.0,0.0,4.095354362212313,0.006041416442607331,0.02430555555424409
126.372885442536,0.0,0.0,4.095805543374714,0.006041416442607331,0.02430555555424409
127.372885442536,0.0,0.0,4.096032478283025,0.006041416442607331,0.02430555555424409
128.37288544253602,0.0,0.0,4.09641666967885,0.006041416442607331,0.02430555555424409
129.37288544253602,0.0,0.0,4.098014863299028,0.006041416442607331,0.02430555555424409
130.37288544253602,0.0,0.0,4.096831672747989,0.006041416442607331,0.02430555555424409
131.37288544253602,0.0,0.0,4.094887655252547,0.006041416442607331,0.02430555555424409
132.37288544253602,0.0,0.0,4.096399364894422,0.006041416442607331,0.02430555555424409
133.37288544253602,0.0,0.0,4.0969038205510575,0.006041416442607331,0.02430555555424409
134.37288544253602,0.0,0.0,4.095064554216828,0.006041416442607331,0.02430555555424409
135.37288544253602,0.0,0.0,4.097586750043086,0.006041416442607331,0.02430555555424409
136.37288544253602,0.0,0.0,4.095955241100317,0.006041416442607331,0.02430555555424409
137.37288544253602,0.0,0.0,4.09506241287413,0.006041416442607331,0.02430555555424409
138.37288544253602,0.0,0.0,4.094781142724777,0.006041416442607331,0.02430555555424409
139.37288544253602,0.0,0.0,4.0963379851751345,0.006041416442607331,0.02430555555424409
140.37288544253602,0.0,0.0,4.095590895907342,0.006041416442607331,0.02430555555424409
141.37288544253602,0.0,0.0,4.09583628379164,0.006041416442607331,0.02430555555424409
142.37288544253602,0.0,0.0,4.096680846323511,0.006041416442607331,0.02430555555424409
143.37288544253602,0.0,0.0,4.096552645984038,0.006041416442607331,0.02430555555424409
144.37288544253602,0.0,0.0,4.095484691476327,0.006041416442607331,0.02430555555424409
145.37288544253602,0.0,0.0,4.097525603936484,0.006041416442607331,0.02430555555424409
146.37288544253602,0.0,0.0,4.096916985089199,0.006041416442607331,0.02430555555424409
147.37288544253602,0.0,0.0,4.095299943213124,0.006041416442607331,0.02430555555424409
148.37288544253602,0.0,0.0,4.096292781257088,0.006041416442607331,0.02430555555424409
149.37288544253602,0.0,0.0,4.095306657139172,0.006041416442607331,0.02430555555424409
150.37288544253602,0.0,0.0,4.096336786861041,0.006041416442607331,0.02430555555424409
151.37288544253602,0.0,0.0,4.095974872639331,0.006041416442607331,0.02430555555424409
152.37288544253602,0.0,0.0,4.094292459838865,0.006041416442607331,0.02430555555424409
153.37288544253602,0.0,0.0,4.096195368216195,0.006041416442607331,0.02430555555424409
154.37288544253602,0.0,0.0,4.09470268078406,0.006041416442607331,0.02430555555424409
155.37288544253602,0.0,0.0,4.096560002839688,0.006041416442607331,0.02430555555424409
156.37288544253602,0.0,0.0,4.096791035801126,0.006041416442607331,0.02430555555424409
157.37288544253602,0.0,0.0,4.09517505196287,0.006041416442607331,0.02430555555424409
158.37288544253602,0.0,0.0,4.095052484087348,0.006041416442607331,0.02430555555424409
159.37288544253602,0.0,0.0,4.096885382059639,0.006041416442607331,0.02430555555424409
160.37288544253602,0.0,0.0,4.094981005916018,0.006041416442607331,0.02430555555424409
161.37288544253602,0.0,0.0,4.097138935286689,0.006041416442607331,0.02430555555424409
162.37288544253602,0.0,0.0,4.097106569894772,0.006041416442607331,0.02430555555424409
163.37288544253602,0.0,0.0,4.095721631447683,0.006041416442607331,0.02430555555424409
164.37288544253602,0.0,0.0,4.095865757291088,0.006041416442607331,0.02430555555424409
165.37288544253602,0.0,0.0,4.094590620414853,0.006041416442607331,0.02430555555424409
166.37288544253602,0.0,0.0,4.096117545249735,0.006041416442607331,0.02430555555424409
167.37288544253602,0.0,0.0,4.098497770869224,0.006041416442607331,0.02430555555424409
168.37288544253602,0.0,0.0,4.097921214082259,0.006041416442607331,0.02430555555424409
169.37288544253602,0.0,0.0,4.097317578290764,0.006041416442607331,0.02430555555424409
170.37288544253602,0.0,0.0,4.096520162612959,0.006041416442607331,0.02430555555424409
171.37288544253602,0.0,0.0,4.0955099418527094,0.006041416442607331,0.02430555555424409
172.37288544253602,0.0,0.0,4.095561907527471,0.006041416442607331,0.02430555555424409
173.37288544253602,0.0,0.0,4.096383182970021,0.006041416442607331,0.02430555555424409
174.37288544253602,0.0,0.0,4.09654243027869,0.006041416442607331,0.02430555555424409
175.37288544253602,0.0,0.0,4.095755743124558,0.006041416442607331,0.02430555555424409
176.37288544253602,0.0,0.0,4.095446351323731,0.006041416442607331,0.02430555555424409
177.37288544253602,0.0,0.0,4.094174502072236,0.006041416442607331,0.02430555555424409
178.37288544253602,0.0,0.0,4.097088365218727,0.006041416442607331,0.02430555555424409
179.37288544253602,0.0,0.0,4.095245637494805,0.006041416442607331,0.02430555555424409
180.37288544253602,0.0,0.0,4.095787456742392,0.006041416442607331,0.02430555555424409
181.37288544253602,0.0,0.0,4.096013358526474,0.006041416442607331,0.02430555555424409
182.37288544253602,0.0,0.0,4.095794736818421,0.006041416442607331,0.02430555555424409
183.37288544253602,0.0,0.0,4.095673507351061,0.006041416442607331,0.02430555555424409
184.37288544253602,0.0,0.0,4.097268922285173,0.006041416442607331,0.02430555555424409
185.37288544253602,0.0,0.0,4.095263763334899,0.006041416442607331,0.02430555555424409
186.37288544253602,0.0,0.0,4.096153558709552,0.006041416442607331,0.02430555555424409
187.37288544253602,0.0,0.0,4.094939211488348,0.006041416442607331,0.02430555555424409
188.37288544253602,0.0,0.0,4.09531273630595,0.006041416442607331,0.02430555555424409
189.37288544253602,0.0,0.0,4.095195529368307,0.006041416442607331,0.02430555555424409
190.37288544253602,0.0,0.0,4.095006826477642,0.006041416442607331,0.02430555555424409
191.37288544253602,0.0,0.0,4.0970863344775665,0.006041416442607331,0.02430555555424409
192.37288544253602,0.0,0.0,4.095576632660779,0.006041416442607331,0.02430555555424409
193.37288544253602,0.0,0.0,4.096383096925792,0.006041416442607331,0.02430555555424409
194.37288544253602,0.0,0.0,4.0972481974227914,0.006041416442607331,0.02430555555424409
195.37288544253602,0.0,0.0,4.096023140530361,0.006041416442607331,0.02430555555424409
196.37288544253602,0.0,0.0,4.094230223304434,0.006041416442607331,0.02430555555424409
197.37288544253602,0.0,0.0,4.098128703232815,0.006041416442607331,0.02430555555424409
198.37288544253602,0.0,0.0,4.0977108633628285,0.006041416442607331,0.02430555555424409
199.37288544253602,0.0,0.0,4.096998326496365,0.006041416442607331,0.02430555555424409
200.37288544253602,0.0,0.0,4.0960075730674355,0.006041416442607331,0.02430555555424409
201.37288544253602,0.0,0.0,4.094795342564853,0.006041416442607331,0.02430555555424409
202.37288544253602,0.0,0.0,4.097304710065036,0.006041416442607331,0.02430555555424409
203.37288544253602,0.0,0.0,4.096493255892884,0.006041416442607331,0.02430555555424409
204.37288544253602,0.0,0.0,4.095351881905787,0.006041416442607331,0.02430555555424409
205.37288544253602,0.0,0.0,4.097820431282062,0.006041416442607331,0.02430555555424409
206.37288544253602,0.0,0.0,4.093912738317731,0.006041416442607331,0.02430555555424409
207.37288544253602,0.0,0.0,4.096516249518146,0.006041416442607331,0.02430555555424409
208.37288544253602,0.0,0.0,4.095718517431499,0.006041416442607331,0.02430555555424409
209.37288544253602,0.0,0.0,4.095912103118588,0.006041416442607331,0.02430555555424409
210.37288544253602,0.0,0.0,4.097025060069035,0.006041416442607331,0.02430555555424409
211.37288544253602,0.0,0.0,4.097038058410871,0.006041416442607331,0.02430555555424409
212.37288544253602,0.0,0.0,4.0959201226678825,0.006041416442607331,0.02430555555424409
213.37288544253602,0.0,0.0,4.096184247716024,0.006041416442607331,0.02430555555424409
214.37288544253602,0.0,0.0,4.093552386349137,0.006041416442607331,0.02430555555424409
215.37288544253602,0.0,0.0,4.096368154973081,0.006041416442607331,0.02430555555424409
216.37288544253602,0.0,0.0,4.095428994646188,0.006041416442607331,0.02430555555424409
217.37288544253602,0.0,0.0,4.0967424204626814,0.006041416442607331,0.02430555555424409
218.37288544253602,0.0,0.0,4.096489281193746,0.006041416442607331,0.02430555555424409
219.37288544253602,0.0,0.0,4.095957162744802,0.006041416442607331,0.02430555555424409
220.37288544253602,0.0,0.0,4.09602019309654,0.006041416442607331,0.02430555555424409
221.37288544253602,0.0,0.0,4.095957417041147,0.006041416442607331,0.02430555555424409
222.37288544253602,0.0,0.0,4.096389977759458,0.006041416442607331,0.02430555555424409
223.37288544253602,0.0,0.0,4.09779167597052,0.006041416442607331,0.02430555555424409
224.37288544253602,0.0,0.0,4.097082681937327,0.006041416442607331,0.02430555555424409
225.37288544253602,0.0,0.0,4.0957875639027455,0.006041416442607331,0.02430555555424409
226.37288544253602,0.0,0.0,4.096345591132429,0.006041416442607331,0.02430555555424409
227.37288544253602,0.0,0.0,4.0957492184662705,0.006041416442607331,0.02430555555424409
228.37288544253602,0.0,0.0,4.096633933986789,0.006041416442607331,0.02430555555424409
229.37288544253602,0.0,0.0,4.09678011554198,0.006041416442607331,0.02430555555424409
230.37288544253602,0.0,0.0,4.096562851719728,0.006041416442607331,0.02430555555424409
231.37288544253602,0.0,0.0,4.096545958050907,0.006041416442607331,0.02430555555424409
232.37288544253602,0.0,0.0,4.095234282385896,0.006041416442607331,0.02430555555424409
233.37288544253602,0.0,0.0,4.096558079608109,0.006041416442607331,0.02430555555424409
234.37288544253602,0.0,0.0,4.096359771442646,0.006041416442607331,0.02430555555424409
235.37288544253602,0.0,0.0,4.096436947206669,0.006041416442607331,0.02430555555424409
236.37288544253602,0.0,0.0,4.096493066669694,0.006041416442607331,0.02430555555424409
237.37288544253602,0.0,0.0,4.094823239313796,0.006041416442607331,0.02430555555424409
238.37288544253602,0.0,0.0,4.096434188951771,0.006041416442607331,0.02430555555424409
239.37288544253602,0.0,0.0,4.096494324884533,0.006041416442607331,0.02430555555424409
240.37288544253602,0.0,0.0,4.094821512383892,0.006041416442607331,0.02430555555424409
241.37288544253602,0.0,0.0,4.097891763806941,0.006041416442607331,0.02430555555424409
242.37288544253602,0.0,0.0,4.094835407277684,0.006041416442607331,0.02430555555424409
243.37288544253602,0.0,0.0,4.096238063802623,0.006041416442607331,0.02430555555424409
244.37288544253602,0.0,0.0,4.096728810918834,0.006041416442607331,0.02430555555424409
245.37288544253602,0.0,0.0,4.096013268806544,0.006041416442607331,0.02430555555424409
246.37288544253602,0.0,0.0,4.09713979743119,0.006041416442607331,0.02430555555424409
247.37288544253602,0.0,0.0,4.097317615517379,0.006041416442607331,0.02430555555424409
248.37288544253602,0.0,0.0,4.096442315477681,0.006041416442607331,0.02430555555424409
249.37288544253602,0.0,0.0,4.0968967629517525,0.006041416442607331,0.02430555555424409
250.37288544253602,0.0,0.0,4.0963362215346075,0.006041416442607331,0.02430555555424409
251.37288544253602,0.0,0.0,4.096691474614745,0.006041416442607331,0.02430555555424409
252.37288544253602,0.0,0.0,4.096424206178986,0.006041416442607331,0.02430555555424409
253.37288544253602,0.0,0.0,4.096869672315192,0.006041416442607331,0.02430555555424409
254.37288544253602,0.0,0.0,4.0983046487988135,0.006041416442607331,0.02430555555424409
255.37288544253602,0.0,0.0,4.096466716754477,0.006041416442607331,0.02430555555424409
256.372885442536,0.0,0.0,4.097694515143739,0.006041416442607331,0.02430555555424409
257.372885442536,0.0,0.0,4.09711269258732,0.006041416442607331,0.02430555555424409
258.372885442536,0.0,0.0,4.096068596257682,0.006041416442607331,0.02430555555424409
259.372885442536,0.0,0.0,4.0952522850373,0.006041416442607331,0.02430555555424409
260.372885442536,0.0,0.0,4.097340148636827,0.006041416442607331,0.02430555555424409
261.372885442536,0.0,0.0,4.0951034261070545,0.006041416442607331,0.02430555555424409
262.372885442536,0.0,0.0,4.09603807742245,0.006041416442607331,0.02430555555424409
263.372885442536,0.0,0.0,4.095865603402984,0.006041416442607331,0.02430555555424409
264.372885442536,0.0,0.0,4.098023214204913,0.006041416442607331,0.02430555555424409
265.372885442536,0.0,0.0,4.098402977221526,0.006041416442607331,0.02430555555424409
266.372885442536,0.0,0.0,4.096909568262776,0.006041416442607331,0.02430555555424409
267.372885442536,0.0,0.0,4.0936158591642124,0.006041416442607331,0.02430555555424409
268.372885442536,0.0,0.0,4.095972658139234,0.006041416442607331,0.02430555555424409
269.372885442536,0.0,0.0,4.095021528315851,0.006041416442607331,0.02430555555424409
270.372885442536,0.0,0.0,4.09701677863547,0.006041416442607331,0.02430555555424409
271.372885442536,0.0,0.0,4.097170963957537,0.006041416442607331,0.02430555555424409
272.372885442536,0.0,0.0,4.096390381464713,0.006041416442607331,0.02430555555424409
273.372885442536,0.0,0.0,4.096627833837539,0.006041416442607331,0.02430555555424409
274.372885442536,0.0,0.0,4.095290147877066,0.006041416442607331,0.02430555555424409
275.372885442536,0.0,0.0,4.096075797336776,0.006041416442607331,0.02430555555424409
276.372885442536,0.0,0.0,4.0971309442114645,0.006041416442607331,0.02430555555424409
277.372885442536,0.0,0.0,4.096082578596067,0.006041416442607331,0.02430555555424409
278.372885442536,0.0,0.0,4.097376523236797,0.006041416442607331,0.02430555555424409
279.372885442536,0.0,0.0,4.096897877096144,0.006041416442607331,0.02430555555424409
280.372885442536,0.0,0.0,4.0970677050974444,0.006041416442607331,0.02430555555424409
281.372885442536,0.0,0.0,4.0967222939422,0.006041416442607331,0.02430555555424409
282.372885442536,0.0,0.0,4.097044215169147,0.006041416442607331,0.02430555555424409
283.372885442536,0.0,0.0,4.0960279050820825,0.006041416442607331,0.02430555555424409
284.372885442536,0.0,0.0,4.097218858063275,0.006041416442607331,0.02430555555424409
285.372885442536,0.0,0.0,4.09549822157525,0.006041416442607331,0.02430555555424409
286.372885442536,0.0,0.0,4.096080732047161,0.006041416442607331,0.02430555555424409
287.372885442536,0.0,0.0,4.09582984256406,0.006041416442607331,0.02430555555424409
288.372885442536,0.0,0.0,4.095981411453259,0.006041416442607331,0.02430555555424409
289.372885442536,0.0,0.0,4.095895112737872,0.006041416442607331,0.02430555555424409
290.372885442536,0.0,0.0,4.0962675053979485,0.006041416442607331,0.02430555555424409
291.372885442536,0.0,0.0,4.096434139038121,0.006041416442607331,0.02430555555424409
292.372885442536,0.0,0.0,4.097024533358915,0.006041416442607331,0.02430555555424409
293.372885442536,0.0,0.0,4.095011452886978,0.006041416442607331,0.02430555555424409
294.372885442536,0.0,0.0,4.095715020052324,0.006041416442607331,0.02430555555424409
295.372885442536,0.0,0.0,4.095902111714314,0.006041416442607331,0.02430555555424409
296.372885442536,0.0,0.0,4.095386759269472,0.006041416442607331,0.02430555555424409
297.372885442536,0.0,0.0,4.099140529158359,0.006041416442607331,0.02430555555424409
298.372885442536,0.0,0.0,4.097093211357159,0.006041416442607331,0.02430555555424409
299.372885442536,0.0,0.0,4.09709652801839,0.006041416442607331,0.02430555555424409
300.372885442536,0.0,0.0,4.094592521999464,0.006041416442607331,0.02430555555424409
301.372885442536,0.0,0.0,4.096402603878304,0.006041416442607331,0.02430555555424409
302.372885442536,0.0,0.0,4.095560916575234,0.006041416442607331,0.02430555555424409
303.372885442536,0.0,0.0,4.09537456476134,0.006041416442607331,0.02430555555424409
304.372885442536,0.0,0.0,4.097869596062935,0.006041416442607331,0.02430555555424409
305.372885442536,0.0,0.0,4.0971980954598175,0.006041416442607331,0.02430555555424409
306.372885442536,0.0,0.0,4.0960278431142605,0.006041416442607331,0.02430555555424409
307.372885442536,0.0,0.0,4.095510467387547,0.006041416442607331,0.02430555555424409
308.372885442536,0.0,0.0,4.095997819696019,0.006041416442607331,0.02430555555424409
309.372885442536,0.0,0.0,4.096454685305731,0.006041416442607331,0.02430555555424409
310.372885442536,0.0,0.0,4.095463638227492,0.006041416442607331,0.02430555555424409
311.372885442536,0.0,0.0,4.095381588378111,0.006041416442607331,0.02430555555424409
312.372885442536,0.0,0.0,4.095186694659522,0.006041416442607331,0.02430555555424409
313.372885442536,0.0,0.0,4.096469029172329,0.006041416442607331,0.02430555555424409
314.372885442536,0.0,0.0,4.097254103272501,0.006041416442607331,0.02430555555424409
315.372885442536,0.0,0.0,4.096606612459614,0.006041416442607331,0.02430555555424409
316.372885442536,0.0,0.0,4.097306689598281,0.006041416442607331,0.02430555555424409
317.372885442536,0.0,0.0,4.096257048168809,0.006041416442607331,0.02430555555424409
318.372885442536,0.0,0.0,4.094049402515974,0.006041416442607331,0.02430555555424409
319.372885442536,0.0,0.0,4.096479172387907,0.006041416442607331,0.02430555555424409
320.372885442536,0.0,0.0,4.096505371262188,0.006041416442607331,0.02430555555424409
321.372885442536,0.0,0.0,4.096887537209175,0.006041416442607331,0.02430555555424409
322.372885442536,0.0,0.0,4.097730409513401,0.006041416442607331,0.02430555555424409
323.372885442536,0.0,0.0,4.098224468842745,0.006041416442607331,0.02430555555424409
324.372885442536,0.0,0.0,4.096987436513342,0.006041416442607331,0.02430555555424409
325.372885442536,0.0,0.0,4.096974670735198,0.006041416442607331,0.02430555555424409
326.372885442536,0.0,0.0,4.097080933154074,0.006041416442607331,0.02430555555424409
