Time [s],Current [A],Power [W],Voltage [V],Capacity [Ah],Energy [Wh]
0.0,0.0,0.0,4.096969131297316,0.0,0.0
0.06,0.0,0.0,4.096659174485816,0.0,0.0
0.12,0.0,0.0,4.096234092743228,0.0,0.0
0.24,0.0,0.0,4.09827088815739,0.0,0.0
0.48,0.0,0.0,4.095810404045833,0.0,0.0
0.96,0.0,0.0,4.095297708733164,0.0,0.0
1.92,0.0,0.0,4.096097485606065,0.0,0.0
2.92,0.0,0.0,4.096077580674755,0.0,0.0
3.92,0.0,0.0,4.095867904528416,0.0,0.0
4.92,0.0,0.0,4.095486121810541,0.0,0.0
5.92,0.0,0.0,4.095797166637705,0.0,0.0
6.92,0.0,0.0,4.097663708402502,0.0,0.0
7.92,0.0,0.0,4.09786379452264,0.0,0.0
8.92,0.0,0.0,4.096792149765782,0.0,0.0
9.92,0.0,0.0,4.096674750897397,0.0,0.0
10.92,0.0,0.0,4.097296285878197,0.0,0.0
11.92,0.0,0.0,4.097621233726823,0.0,0.0
12.92,0.0,0.0,4.097184000551883,0.0,0.0
13.92,0.0,0.0,4.0979780210601735,0.0,0.0
14.92,0.0,0.0,4.097044036136253,0.0,0.0
15.92,0.0,0.0,4.097035615802809,0.0,0.0
16.92,0.0,0.0,4.097341708836506,0.0,0.0
17.92,0.0,0.0,4.096439610131527,0.0,0.0
18.92,0.0,0.0,4.0966165541132,0.0,0.0
19.92,0.0,0.0,4.09861069914553,0.0,0.0
20.92,0.0,0.0,4.096906584772657,0.0,0.0
21.92,0.0,0.0,4.097452218204872,0.0,0.0
22.92,0.0,0.0,4.09761866165313,0.0,0.0
23.92,0.0,0.0,4.095771068882871,0.0,0.0
24.92,0.0,0.0,4.096589174671736,0.0,0.0
25.92,0.0,0.0,4.097314309988082,0.0,0.0
26.92,0.0,0.0,4.098658973990701,0.0,0.0
27.92,0.0,0.0,4.096255806123327,0.0,0.0
28.92,0.0,0.0,4.096296734867965,0.0,0.0
29.92,0.0,0.0,4.097339236423542,0.0,0.0
30.92,0.0,0.0,4.0954763081188625,0.0,0.0
31.92,0.0,0.0,4.09592359341667,0.0,0.0
32.92,0.0,0.0,4.096714797384676,0.0,0.0
33.92,0.0,0.0,4.097827742632607,0.0,0.0
34.92,0.0,0.0,4.095788098028942,0.0,0.0
35.92,0.0,0.0,4.09671592559128,0.0,0.0
36.92,0.0,0.0,4.094430030726976,0.0,0.0
37.92,0.0,0.0,4.097466500869876,0.0,0.0
38.92,0.0,0.0,4.097960388682604,0.0,0.0
39.92,0.0,0.0,4.097031967078867,0.0,0.0
40.92,0.0,0.0,4.0967762055722785,0.0,0.0
41.92,0.0,0.0,4.096757424418804,0.0,0.0
42.92,0.0,0.0,4.097228229112183,0.0,0.0
43.92,0.0,0.0,4.096392067393697,0.0,0.0
44.92,0.0,0.0,4.0958631224897255,0.0,0.0
45.92,0.0,0.0,4.096317738771236,0.0,0.0
46.92,0.0,0.0,4.096351138276843,0.0,0.0
47.92,0.0,0.0,4.094827113527772,0.0,0.0
48.92,0.0,0.0,4.097196177914807,0.0,0.0
49.92,0.0,0.0,4.09525975101625,0.0,0.0
50.92,0.0,0.0,4.097266107760585,0.0,0.0
51.92,0.0,0.0,4.094720447197997,0.0,0.0
52.92,0.0,0.0,4.09694468678585,0.0,0.0
53.92,0.0,0.0,4.097692313690813,0.0,0.0
54.92,0.0,0.0,4.096453240103557,0.0,0.0
55.92,0.0,0.0,4.09774567863757,0.0,0.0
56.92,0.0,0.0,4.09702170304621,0.0,0.0
57.92,0.0,0.0,4.0958234531453765,0.0,0.0
58.92,0.0,0.0,4.097348196205574,0.0,0.0
59.92,0.0,0.0,4.096590940855865,0.0,0.0
60.0,0.0,0.0,4.096124575338787,0.0,0.0
60.00000000000001,8.958550963200047,35.009999997923,3.9076209115138694,1.768175919399567e-17,6.910028104857031e-17
60.00391562388317,8.95857202065835,35.010000000000005,3.9089311328352205,9.743999600877132e-06,3.807944226379494e-05
60.007831247766326,8.958593051474923,35.010000000000964,3.908046656096106,1.9488022076394265e-05,7.615888452752184e-05
60.01566249553265,8.958635018728327,35.00999999987178,3.907241214867795,3.897615832076829e-05,0.0001523177690547637
60.0313249910653,8.958718508925198,35.009999999999984,3.906359338178878,7.795279404973074e-05,0.00030463553810973606
