Time [s],Current [A],Power [W],Voltage [V],Capacity [Ah],Energy [Wh]
0.0,0.0,0.0,4.096725418163877,0.0,0.0
0.06,0.0,0.0,4.095960182735419,0.0,0.0
0.12,0.0,0.0,4.09696677826462,0.0,0.0
0.24,0.0,0.0,4.098447634770401,0.0,0.0
0.48,0.0,0.0,4.097702906482281,0.0,0.0
0.96,0.0,0.0,4.096779153911311,0.0,0.0
1.92,0.0,0.0,4.0957168059557505,0.0,0.0
2.92,0.0,0.0,4.096273901779409,0.0,0.0
3.92,0.0,0.0,4.09756393848366,0.0,0.0
4.92,0.0,0.0,4.096343528843777,0.0,0.0
5.92,0.0,0.0,4.096208490140361,0.0,0.0
6.92,0.0,0.0,4.09890146387142,0.0,0.0
7.92,0.0,0.0,4.095996958155721,0.0,0.0
8.92,0.0,0.0,4.09725059809568,0.0,0.0
9.92,0.0,0.0,4.099726792067087,0.0,0.0
10.92,0.0,0.0,4.097271658013353,0.0,0.0
11.92,0.0,0.0,4.0970145583939255,0.0,0.0
12.92,0.0,0.0,4.095715718705512,0.0,0.0
13.92,0.0,0.0,4.097206724982717,0.0,0.0
14.92,0.0,0.0,4.096259661115554,0.0,0.0
15.92,0.0,0.0,4.097090474500284,0.0,0.0
16.92,0.0,0.0,4.096464122766772,0.0,0.0
17.92,0.0,0.0,4.097160230988158,0.0,0.0
18.92,0.0,0.0,4.098153611148427,0.0,0.0
19.92,0.0,0.0,4.095944439445987,0.0,0.0
20.92,0.0,0.0,4.09655718353589,0.0,0.0
21.92,0.0,0.0,4.096051114629996,0.0,0.0
22.92,0.0,0.0,4.097172453625692,0.0,0.0
23.92,0.0,0.0,4.096461965737996,0.0,0.0
24.92,0.0,0.0,4.096395453204223,0.0,0.0
25.92,0.0,0.0,4.0965605150696,0.0,0.0
26.92,0.0,0.0,4.096729168294686,0.0,0.0
27.92,0.0,0.0,4.095722060421035,0.0,0.0
28.92,0.0,0.0,4.0955615466128155,0.0,0.0
29.92,0.0,0.0,4.096443490862791,0.0,0.0
30.92,0.0,0.0,4.095888269673032,0.0,0.0
31.92,0.0,0.0,4.097030619667438,0.0,0.0
32.92,0.0,0.0,4.095905390454368,0.0,0.0
33.92,0.0,0.0,4.096045101247795,0.0,0.0
34.92,0.0,0.0,4.096658252435272,0.0,0.0
35.92,0.0,0.0,4.097561881258255,0.0,0.0
36.92,0.0,0.0,4.097349368989042,0.0,0.0
37.92,0.0,0.0,4.097209318569028,0.0,0.0
38.92,0.0,0.0,4.096099964389021,0.0,0.0
39.92,0.0,0.0,4.097040887999931,0.0,0.0
40.92,0.0,0.0,4.097173819580251,0.0,0.0
41.92,0.0,0.0,4.096949891014219,0.0,0.0
42.92,0.0,0.0,4.096974336392743,0.0,0.0
43.92,0.0,0.0,4.096421279047857,0.0,0.0
44.92,0.0,0.0,4.096647156171654,0.0,0.0
45.92,0.0,0.0,4.096377000067276,0.0,0.0
46.92,0.0,0.0,4.097226811951139,0.0,0.0
47.92,0.0,0.0,4.095488409706673,0.0,0.0
48.92,0.0,0.0,4.096368285976744,0.0,0.0
49.92,0.0,0.0,4.09735519435314,0.0,0.0
50.92,0.0,0.0,4.095097764106635,0.0,0.0
51.92,0.0,0.0,4.0978201465680435,0.0,0.0
52.92,0.0,0.0,4.097163513172779,0.0,0.0
53.92,0.0,0.0,4.095108863415004,0.0,0.0
54.92,0.0,0.0,4.096907173450316,0.0,0.0
55.92,0.0,0.0,4.096680950783568,0.0,0.0
56.92,0.0,0.0,4.0971148230840555,0.0,0.0
57.92,0.0,0.0,4.096724270169232,0.0,0.0
58.92,0.0,0.0,4.097563862650433,0.0,0.0
59.92,0.0,0.0,4.0966004560698694,0.0,0.0
60.0,0.0,0.0,4.09586771065176,0.0,0.0
60.00000000000001,48.67852828465931,175.02999999994125,3.595184545093861,9.607826294488123e-17,3.4546193066680164e-16
60.00069801870702,48.678682505764755,175.03000000000048,3.5949575564756717,9.438508617250334e-06,3.3937281747132126e-05
60.00139603741403,48.67883647269612,175.0300000000116,3.595072216636726,1.8877047087681907e-05,6.787456349392095e-05
60.002792074828065,48.6791438193531,175.0299999999899,3.5961085207881793,3.775424321403898e-05,0.00013574912698783567
60.00558414965612,48.679755695782816,175.03000000000003,3.5949230778027794,7.550911002353962e-05,0.00027149825397532743
60.011168299312246,48.680970425051406,175.03,3.5960404884916546,0.00015102072787320016,0.0005429965079506565
60.022336598624484,48.683369577628774,175.02999999999994,3.5951377798042476,0.0003020514064763362,0.0010859930159009689
60.04467319724897,48.68808426113478,175.03000000000046,3.5955675572052304,0.0006041420164585696,0.002171986031801942
60.06700979587345,48.69272288126493,175.02999997560767,3.5951228072257013,0.0009062614072730306,0.003257979047551568
60.08934639449794,48.69731493392081,175.0299999596821,3.5937848987756267,0.0012084092899866685,0.0043439720632023815
60.11168299312242,48.70187965941891,175.02999996071622,3.5936543815693964,0.0015105854950451067,0.005429965078859611
60.15635619037138,48.7109727243042,175.0299999493752,3.5930437084179303,0.0021150507430177812,0.007601951110032992
60.201029387620345,48.72008267586777,175.03000000000125,3.5938289448891862,0.0027196290383968806,0.009773937141834603
60.245702584869306,48.72923720001655,175.02999996240476,3.593345997860914,0.0033243209342934846,0.01194592317316967
60.33504897936723,48.747799780668196,175.03000000000048,3.590411057500629,0.004534165420434971,0.016289895236772874
60.42439537386515,48.766829910068886,175.0299996367865,3.5892271475805093,0.005744482204756675,0.02063386729136167
60.513741768363076,48.78648343111667,175.02999911528184,3.5879159873665754,0.006955286758868602,0.024977839333007536
60.603088162861,48.80689558355181,175.02999883072417,3.585217190324296,0.008166597910820536,0.02932181136759112
60.781780951856845,48.85039468459581,175.02999913401845,3.584861335414477,0.01059137937463673,0.03800975545181288
60.96047374085269,48.897922352246184,175.0300082111879,3.579455776879905,0.013018519963865952,0.046697699986597056
61.13916652984854,48.94996869681971,175.02999795381544,3.5752798532051506,0.015448243971558754,0.0553856440122372
61.317859318844384,49.00640735578726,175.03004394654695,3.569652458618089,0.01788076941852325,0.06407359032081332
61.49655210784023,49.067524165973865,175.02992616883847,3.568857776472305,0.0203163285136174,0.07276153078327076
61.67524489683608,49.13258725646175,175.0302070477317,3.562039963057918,0.02275511713790599,0.08144948518768176
61.85393768583192,49.20219789010045,175.03000000012287,3.556202256804031,0.02519736101726921,0.09013742931489424
62.03263047482777,49.27569918485196,175.0300083391723,3.5513368254085176,0.027643253272008526,0.09882537385603117
62.211323263823616,49.353100652850834,175.02999944572107,3.547151832408654,0.030092987494578147,0.10751331795572486
62.568708841815315,49.51962159205597,175.02999999999233,3.534110921721667,0.03500898710141347,0.1248892062101372
62.926094419807015,49.70230635255121,175.02998923359974,3.521748838106992,0.03994312251344877,0.14226509339572913
63.283479997798715,49.90366276763393,175.02987311554472,3.507178090183512,0.044897247336258134,0.1596409690538438
63.605127017991244,50.102465457706714,175.03002546491504,3.4935912068450667,0.049373721980361045,0.17527927075801392
63.92677403818377,50.3182625966526,175.02992611096994,3.4792498080546093,0.053869477320771735,0.1909175635852673
64.14884389518417,50.47316743167785,175.030155913273,3.467540873128798,0.05698296873019115,0.2017144862781612
64.37091375218456,50.63261771084047,175.0301121843959,3.458581606222514,0.060106296000913884,0.21251140627359213
64.81505346618535,50.96377189263404,175.03007424781438,3.4350602990531334,0.06639380574335713,0.23410524158413662
65.21477920878606,51.2765286518369,175.0298843975187,3.4139659654871672,0.07208729143595212,0.2535396722836128
65.61450495138676,51.604488070587244,175.03014115862632,3.3925520863140983,0.07781719207915902,0.27297413149254024
66.01423069398747,51.945693269970725,175.03004693253484,3.368703859482825,0.08358497841728336,0.2924085802390803
66.37398386232812,52.26244659496817,175.0298431529406,3.3496776145368226,0.08880763973610936,0.30989956374697936
66.73373703066876,52.58939867023229,175.02964994456406,3.3273948499558843,0.0940629738452053,0.32739052794728796
67.09349019900941,52.93346890495115,175.02964710576362,3.306831102409144,0.0993526913868212,0.3448814918639112
67.41726805051599,53.260561081463145,175.02964726139803,3.28521004298295,0.10414285528598535,0.3606233594028694
67.74104590202256,53.60781075523292,175.02801814189115,3.2665245043893223,0.1089642502277355,0.37636508042160155
68.06482375352914,53.98145354349207,175.02646930201024,3.2424299428079904,0.11381924996371161,0.3921066621403201
68.38860160503572,54.39363467283903,175.0282010460674,3.219030260323517,0.1187113205664909,0.4078483996091415
68.7123794565423,54.85341385870646,175.0307142413435,3.1919283638436258,0.12364474292398342,0.42359036311045367
69.03615730804887,55.372648983176056,175.02937221374094,3.161134236676158,0.12862486440176135,0.4393322059120953
69.35993515955545,55.97232421804766,175.02783887933953,3.1258519017980153,0.1336589196459694,0.45507391080825976
69.58357114913461,56.44929885643914,175.0300000242639,3.099986392014182,0.13716561264897215,0.46594696838088967
69.80720713871378,56.982674048083545,175.0303372141167,3.0722611319980575,0.14070543950997497,0.47682004690012686
69.95844891119455,57.38181694962428,175.02996214452222,3.0505007150583117,0.14311614164987174,0.4841733362645658
70.0,57.49798919334236,175.030000000044,3.0427473242836918,0.14377978166517932,0.486193527118349
70.00000000000001,0.0,0.0,3.7535442153420466,0.14377978166517932,0.486193527118349
70.00033807489434,0.0,0.0,3.755235882874828,0.14377978166517932,0.486193527118349
70.00067614978867,0.0,0.0,3.755873330058253,0.14377978166517932,0.486193527118349
70.00135229957732,0.0,0.0,3.754012086797049,0.14377978166517932,0.486193527118349
70.00270459915463,0.0,0.0,3.7549395634938696,0.14377978166517932,0.486193527118349
70.00540919830922,0.0,0.0,3.756316009393023,0.14377978166517932,0.486193527118349
70.01081839661843,0.0,0.0,3.7568669721828685,0.14377978166517932,0.486193527118349
70.01622759492764,0.0,0.0,3.7586596490364172,0.14377978166517932,0.486193527118349
70.02704599154605,0.0,0.0,3.759266825918347,0.14377978166517932,0.486193527118349
70.03786438816445,0.0,0.0,3.756822274823036,0.14377978166517932,0.486193527118349
70.04868278478286,0.0,0.0,3.7597174451659394,0.14377978166517932,0.486193527118349
70.05950118140126,0.0,0.0,3.7614052956401256,0.14377978166517932,0.486193527118349
70.08113797463807,0.0,0.0,3.7628894114168534,0.14377978166517932,0.486193527118349
70.10277476787488,0.0,0.0,3.7639922905409087,0.14377978166517932,0.486193527118349
70.1460483543485,0.0,0.0,3.76789940974029,0.14377978166517932,0.486193527118349
70.18196451824677,0.0,0.0,3.7700635920496612,0.14377978166517932,0.486193527118349
70.21788068214505,0.0,0.0,3.7744612663529233,0.14377978166517932,0.486193527118349
70.25379684604333,0.0,0.0,3.7754898107282235,0.14377978166517932,0.486193527118349
70.28971300994161,0.0,0.0,3.7777031586757297,0.14377978166517932,0.486193527118349
70.36154533773816,0.0,0.0,3.7828287783102788,0.14377978166517932,0.486193527118349
70.43337766553472,0.0,0.0,3.7854441232014695,0.14377978166517932,0.486193527118349
70.50520999333128,0.0,0.0,3.789635917601166,0.14377978166517932,0.486193527118349
70.57704232112783,0.0,0.0,3.794800258898715,0.14377978166517932,0.486193527118349
70.64887464892439,0.0,0.0,3.79783545884503,0.14377978166517932,0.486193527118349
70.72070697672095,0.0,0.0,3.801687096407972,0.14377978166517932,0.486193527118349
70.78535607173785,0.0,0.0,3.805456001333439,0.14377978166517932,0.486193527118349
70.85000516675476,0.0,0.0,3.807454230568914,0.14377978166517932,0.486193527118349
70.91465426177166,0.0,0.0,3.810798453199837,0.14377978166517932,0.486193527118349
70.97930335678856,0.0,0.0,3.8130799616847617,0.14377978166517932,0.486193527118349
71.04395245180547,0.0,0.0,3.813838285862092,0.14377978166517932,0.486193527118349
71.10860154682237,0.0,0.0,3.818288212522038,0.14377978166517932,0.486193527118349
71.17325064183927,0.0,0.0,3.818163517575446,0.14377978166517932,0.486193527118349
71.23789973685618,0.0,0.0,3.8205370238344734,0.14377978166517932,0.486193527118349
71.30254883187308,0.0,0.0,3.8256165358780754,0.14377978166517932,0.486193527118349
71.36719792688999,0.0,0.0,3.8256574527199936,0.14377978166517932,0.486193527118349
71.43184702190689,0.0,0.0,3.8276283659898653,0.14377978166517932,0.486193527118349
71.4964961169238,0.0,0.0,3.831021009838856,0.14377978166517932,0.486193527118349
71.62579430695759,0.0,0.0,3.837899693272612,0.14377978166517932,0.486193527118349
71.75509249699138,0.0,0.0,3.841216016304388,0.14377978166517932,0.486193527118349
71.88439068702517,0.0,0.0,3.8447069637989255,0.14377978166517932,0.486193527118349
72.01368887705897,0.0,0.0,3.84738550868524,0.14377978166517932,0.486193527118349
72.14298706709276,0.0,0.0,3.851018015127693,0.14377978166517932,0.486193527118349
72.27228525712655,0.0,0.0,3.8511001712611628,0.14377978166517932,0.486193527118349
72.40158344716035,0.0,0.0,3.856169540151413,0.14377978166517932,0.486193527118349
72.53088163719414,0.0,0.0,3.8599110068044125,0.14377978166517932,0.486193527118349
72.66017982722794,0.0,0.0,3.862548767189934,0.14377978166517932,0.486193527118349
72.78947801726173,0.0,0.0,3.8640240250122173,0.14377978166517932,0.486193527118349
72.91877620729552,0.0,0.0,3.8686629798223824,0.14377978166517932,0.486193527118349
73.04807439732932,0.0,0.0,3.869893579921463,0.14377978166517932,0.486193527118349
73.17737258736311,0.0,0.0,3.8729865478618497,0.14377978166517932,0.486193527118349
73.3066707773969,0.0,0.0,3.8747212491546654,0.14377978166517932,0.486193527118349
73.4359689674307,0.0,0.0,3.876659607728398,0.14377978166517932,0.486193527118349
73.69456534749828,0.0,0.0,3.881718813734547,0.14377978166517932,0.486193527118349
73.95316172756587,0.0,0.0,3.884496833723225,0.14377978166517932,0.486193527118349
74.21175810763346,0.0,0.0,3.8920853881046833,0.14377978166517932,0.486193527118349
74.47035448770104,0.0,0.0,3.8926162675879215,0.14377978166517932,0.486193527118349
74.72895086776863,0.0,0.0,3.898767099104345,0.14377978166517932,0.486193527118349
74.98754724783622,0.0,0.0,3.9006231387871746,0.14377978166517932,0.486193527118349
75.2461436279038,0.0,0.0,3.9052932458527656,0.14377978166517932,0.486193527118349
75.50474000797139,0.0,0.0,3.9096968985318363,0.14377978166517932,0.486193527118349
75.76333638803898,0.0,0.0,3.911023090670829,0.14377978166517932,0.486193527118349
76.02193276810657,0.0,0.0,3.915080263648501,0.14377978166517932,0.486193527118349
76.28052914817415,0.0,0.0,3.9166574064842488,0.14377978166517932,0.486193527118349
76.53912552824174,0.0,0.0,3.920335081764419,0.14377978166517932,0.486193527118349
76.79772190830933,0.0,0.0,3.922399877988846,0.14377978166517932,0.486193527118349
77.05631828837691,0.0,0.0,3.925034019628233,0.14377978166517932,0.486193527118349
77.3149146684445,0.0,0.0,3.9267147214630467,0.14377978166517932,0.486193527118349
77.57351104851209,0.0,0.0,3.9296705813103388,0.14377978166517932,0.486193527118349
77.83210742857968,0.0,0.0,3.9326884030092106,0.14377978166517932,0.486193527118349
78.09070380864726,0.0,0.0,3.935710119865754,0.14377978166517932,0.486193527118349
78.34930018871485,0.0,0.0,3.93798317126677,0.14377978166517932,0.486193527118349
78.60789656878244,0.0,0.0,3.940013583365134,0.14377978166517932,0.486193527118349
78.86649294885002,0.0,0.0,3.9430298750570922,0.14377978166517932,0.486193527118349
79.12508932891761,0.0,0.0,3.9438855196338287,0.14377978166517932,0.486193527118349
79.64228208905278,0.0,0.0,3.948283193294559,0.14377978166517932,0.486193527118349
80.15947484918796,0.0,0.0,3.95118339088658,0.14377978166517932,0.486193527118349
80.67666760932313,0.0,0.0,3.956112700138126,0.14377978166517932,0.486193527118349
81.1938603694583,0.0,0.0,3.9592907617625364,0.14377978166517932,0.486193527118349
81.71105312959348,0.0,0.0,3.9634919475344663,0.14377978166517932,0.486193527118349
82.22824588972865,0.0,0.0,3.9665718059243935,0.14377978166517932,0.486193527118349
83.22824588972865,0.0,0.0,3.9709779021148344,0.14377978166517932,0.486193527118349
84.12824588972866,0.0,0.0,3.978228330973278,0.14377978166517932,0.486193527118349
