Time [s],Current [A],Power [W],Voltage [V],Capacity [Ah],Energy [Wh]
201.0,2.670441798856451,9.697809902871061,3.632939240126177,0.055484804799172,0.20261320028980226
202.0,2.672546251291333,9.704233965151667,3.632786663895455,0.05622717875786404,0.20530882083567772
203.0,2.4809588898267467,9.018334390152342,3.636144746206436,0.056916334005038136,0.20781391372183114
204.0,2.478634953816302,9.009347638179603,3.636014906713083,0.05760484371443155,0.21031651028799214
205.0,2.4905405462631336,9.051266170273205,3.6332670346385023,0.05829666053283798,0.2128307508908458
206.0,2.508083745398409,9.113313157998917,3.632058518996918,0.05899335046211531,0.21536222676806774
207.0,2.52685106330651,9.179692085996907,3.63359331688053,0.05969525353525601,0.21791214123640018
208.0,2.556551005163255,9.285095736075819,3.631353453974277,0.0604054065922458,0.22049133449642125
209.0,2.5883514421038907,9.397900070061795,3.632949597643615,0.06112439310394133,0.22310186229366066
210.0,2.6315789520349027,9.551416254495882,3.6292016301037404,0.06185538725728436,0.22575503347546505
211.0,2.677387707140906,9.71397138617417,3.6279210411618825,0.0625991060648235,0.22845335886051343
212.0,2.7289031790662026,9.896724478037816,3.6260478195087535,0.06335713472567522,0.23120244899330175
213.0,2.787594663176234,10.104849446120928,3.6239034899091913,0.06413146657655751,0.23400935161722422
214.0,2.840905603017764,10.293567887281123,3.6239897702274466,0.06492060702184022,0.23686867603035788
215.0,2.900016441601321,10.502719133565773,3.620236303945152,0.06572616714450726,0.23978609801190393
216.0,2.9419577692100365,10.650563765387856,3.6202401710409875,0.06654337763595448,0.24274458794673387
217.0,2.9452850864573565,10.660983236038357,3.619540982379002,0.06736151238219264,0.24570597217896673
218.0,2.825010226048175,10.23169688052313,3.6221297118065117,0.0681462374449838,0.24854811020133427
219.0,2.646841931030457,9.595857832456092,3.6252085749230276,0.06888147131471448,0.25121362626590543
220.0,2.6446511288001755,9.58734700474408,3.6247982105943617,0.06961609662827008,0.25387677821166765
221.0,2.3022066793091764,8.36336664958633,3.632283975000789,0.07025559848363373,0.2561999356143305
222.0,2.1402373384105813,7.783076098438025,3.6374935049432997,0.07085010885541444,0.25836190119722996
223.0,2.1395152909863904,7.780555831029459,3.63580951380747,0.07144441865846622,0.26052316670584924
224.0,1.7791005133098146,6.485622045232754,3.64491650649146,0.07193861324549672,0.2623247283850806
225.0,2.216626746753451e-05,8.189721729806357e-05,3.694820045742218,0.07193861940279324,0.2623247511343076
226.0,3.998672662366259e-05,0.00014779284970311865,3.6965316802943704,0.0719386305102173,0.26232479218787697
227.0,1.2897913343700387,4.721754338202882,3.659774709393204,0.07229690588087564,0.26363639061515554
228.0,0.0006919048314725455,0.00255840910631181,3.6964667555376662,0.07229709807666215,0.26363710128435175
229.0,-5.361906106973438e-49,-1.983267248722991e-48,3.69842141672055,0.07229709807666215,0.26363710128435175
230.0,0.00016912060928268115,0.0006257270728978503,3.69989405494559,0.07229714505460917,0.26363727509742757
231.0,1.3155756677740498,4.819745471731765,3.6616521909091055,0.07266258274010197,0.2649760932840197
232.0,1.3286601241861729,4.86732311673513,3.663381918223634,0.07303165499682035,0.2663281274831128
233.0,1.3617280916145065,4.987362907181787,3.6615457865461396,0.0734099128000466,0.26771350606844113
234.0,1.3950129271603162,5.108113441721209,3.66027676173301,0.07379741639092448,0.2691324264689192
235.0,1.412885618233871,5.172940239148236,3.6619807745422017,0.07418988461821166,0.27056935431312706
236.0,1.447131769914025,5.297051785771172,3.6612764675464913,0.07459186566541001,0.2720407575869524
237.0,1.4886713462105485,5.447481082164057,3.65847078175634,0.07500538548380183,0.2735539467764424
238.0,1.5231116856381444,5.572101741381691,3.6574788828558114,0.07542847206314575,0.2751017528157151
239.0,1.5665518210218266,5.729184764058289,3.6546429388826467,0.07586362534676293,0.27669319302795353
240.0,1.639398365634299,5.992396956258072,3.6549194642388083,0.07631901378166134,0.27835774773802524
241.0,1.7135182967390694,6.259874550476583,3.6533681238578564,0.07679499108631109,0.28009660177982426
242.0,1.7976266942641268,6.5630383440863955,3.6508024918298854,0.07729433183471779,0.28191966798651497
243.0,1.8585709399083858,6.782338458441432,3.6485846795406225,0.0778106015402479,0.28380365089163756
244.0,1.9461768379179478,7.097355504937622,3.645451491041032,0.07835120621744733,0.285775138531898
245.0,2.0347692758905094,7.415458898714385,3.645044854863892,0.07891641990519468,0.28783498822598536
246.0,2.1366887448210834,7.780952538646296,3.6426310067538887,0.07950994455653387,0.2899963639311649
247.0,2.2387835797258275,8.14646593773216,3.6383241039671113,0.08013182888423548,0.29225927113609046
248.0,2.324523440208733,8.452819009517967,3.636472607044262,0.08077752983984901,0.2946072764165121
249.0,2.4096337123610634,8.756472388591941,3.6354295368745446,0.0814468725377271,0.29703962985778765
250.0,2.494863175092576,9.060123859267225,3.6319682586870328,0.08213989008636392,0.29955633092980627
251.0,2.5802132238786664,9.363785750882073,3.630330605510796,0.08285661598188578,0.3021573825272735
252.0,2.6656843523658575,9.667446964273013,3.6288383310661083,0.08359708385754297,0.3048427844617938
253.0,2.7483759636877063,9.96076540001624,3.6246512924607535,0.08436052162523398,0.3076096637395761
254.0,2.77686566619022,10.06066925653713,3.6215789107690797,0.08513187319917573,0.31040429408861414
255.0,2.9742312369442896,10.76123272236692,3.6187031204994393,0.08595804854277135,0.31339352540038273
256.0,3.1716468879773743,11.460095352026851,3.6115379916468653,0.08683906156720951,0.3165768852203902
257.0,2.6486360334593573,9.598359543859814,3.6251118920607603,0.087574793798726,0.3192430962047957
258.0,2.652669447096164,9.611679794305108,3.6244353371939053,0.08831164642291939,0.3219130072587693
259.0,2.6571618931259815,9.62664884601787,3.6242011977878583,0.08904974694878771,0.32458707638266315
260.0,2.648210302851402,9.593722415619899,3.62239113669635,0.08978536092180199,0.3272519992758909
261.0,2.6604153001927595,9.636214621065003,3.623332861155773,0.09052436517185554,0.32992872555952
262.0,2.6775592682204725,9.696282170089985,3.620624048820151,0.0912681316352501,0.33262213727343387
263.0,2.694944033857933,9.75717745132649,3.6211576525860276,0.09201672720021065,0.3353324643432468
264.0,2.6488900258692496,9.592164488365857,3.621387616919498,0.09275252998517433,0.337996954478904
265.0,2.6494393847587814,9.593217894130479,3.62106965160003,0.09348848536982957,0.34066173722727355
266.0,2.660921049493543,9.63321256222934,3.6200617677553177,0.09422763010579999,0.3433376296056706
267.0,2.6722258139268846,9.67256106891271,3.6203134188614485,0.09496991505411302,0.34602445212481303
268.0,2.6799275232628044,9.69907294542085,3.617708426264005,0.09571433936613045,0.34871863905409656
269.0,2.693918344425843,9.747962095945184,3.6184267008327673,0.09646265001735986,0.35142640630297023
270.0,2.7308420815049934,9.878404956259743,3.6160030789700706,0.09722121726222237,0.3541704076797091
271.0,2.756078960965069,9.967178436102236,3.616143048161656,0.09798679475137932,0.3569390683564041
272.0,2.7681729983063486,10.009176828318752,3.61460822217962,0.0987557316953533,0.3597193952531593
273.0,2.8082603057616167,10.150630676234936,3.6137211357878902,0.09953580400250932,0.36253901488544676
274.0,2.8493340342482214,10.29544106523775,3.613513515728004,0.10032728567868937,0.3653988596257906
275.0,2.890445719771217,10.440251422721577,3.611103214705675,0.1011301872675147,0.36829892946543547
276.0,2.9326603917025458,10.588844868201463,3.6108637492927937,0.10194481515409874,0.3712402752621581
