Time [s],Current [A],Power [W],Voltage [V],Capacity [Ah],Energy [Wh]
0.0,0.0,0.0,4.096978922788109,0.0,0.0
0.06,0.0,0.0,4.09738381788704,0.0,0.0
0.12,0.0,0.0,4.096760178551673,0.0,0.0
0.24,0.0,0.0,4.096820377577668,0.0,0.0
0.48,0.0,0.0,4.095478958697129,0.0,0.0
0.96,0.0,0.0,4.097789577120178,0.0,0.0
1.92,0.0,0.0,4.096286396638995,0.0,0.0
2.92,0.0,0.0,4.094203142740956,0.0,0.0
3.92,0.0,0.0,4.097227188973299,0.0,0.0
4.92,0.0,0.0,4.096897502576543,0.0,0.0
5.92,0.0,0.0,4.098941286118442,0.0,0.0
6.92,0.0,0.0,4.0975138460520775,0.0,0.0
7.92,0.0,0.0,4.096133283133189,0.0,0.0
8.92,0.0,0.0,4.097986201062576,0.0,0.0
9.92,0.0,0.0,4.096451749900569,0.0,0.0
10.92,0.0,0.0,4.098405858470974,0.0,0.0
11.92,0.0,0.0,4.097032145936354,0.0,0.0
12.92,0.0,0.0,4.095665102802526,0.0,0.0
13.92,0.0,0.0,4.096193313494952,0.0,0.0
14.92,0.0,0.0,4.097387808285703,0.0,0.0
15.92,0.0,0.0,4.098525818727621,0.0,0.0
16.92,0.0,0.0,4.096721851205517,0.0,0.0
17.92,0.0,0.0,4.097461623095552,0.0,0.0
18.92,0.0,0.0,4.096741767258342,0.0,0.0
19.92,0.0,0.0,4.097122895077992,0.0,0.0
20.92,0.0,0.0,4.09692204067639,0.0,0.0
21.92,0.0,0.0,4.0960703333713155,0.0,0.0
22.92,0.0,0.0,4.095925582133483,0.0,0.0
23.92,0.0,0.0,4.095222214706508,0.0,0.0
24.92,0.0,0.0,4.096747948794198,0.0,0.0
25.92,0.0,0.0,4.094689669904029,0.0,0.0
26.92,0.0,0.0,4.09680244178561,0.0,0.0
27.92,0.0,0.0,4.09779564120303,0.0,0.0
28.92,0.0,0.0,4.098578871603007,0.0,0.0
29.92,0.0,0.0,4.097939321543697,0.0,0.0
30.92,0.0,0.0,4.097504265473191,0.0,0.0
31.92,0.0,0.0,4.100037599683634,0.0,0.0
32.92,0.0,0.0,4.0970864878283075,0.0,0.0
33.92,0.0,0.0,4.0961388570047506,0.0,0.0
34.92,0.0,0.0,4.097147016916646,0.0,0.0
35.92,0.0,0.0,4.09556335224882,0.0,0.0
36.92,0.0,0.0,4.096871938539018,0.0,0.0
37.92,0.0,0.0,4.0973006537258865,0.0,0.0
38.92,0.0,0.0,4.097019676684166,0.0,0.0
39.92,0.0,0.0,4.096097346347324,0.0,0.0
40.92,0.0,0.0,4.098033672329645,0.0,0.0
41.92,0.0,0.0,4.096973891040276,0.0,0.0
42.92,0.0,0.0,4.096794080617228,0.0,0.0
43.92,0.0,0.0,4.094882779340521,0.0,0.0
44.92,0.0,0.0,4.09507992971796,0.0,0.0
45.92,0.0,0.0,4.0971877899131774,0.0,0.0
46.92,0.0,0.0,4.094478509280372,0.0,0.0
47.92,0.0,0.0,4.097369652086155,0.0,0.0
48.92,0.0,0.0,4.095493347940609,0.0,0.0
49.92,0.0,0.0,4.098126615624497,0.0,0.0
50.92,0.0,0.0,4.096229816660902,0.0,0.0
51.92,0.0,0.0,4.095914784849434,0.0,0.0
52.92,0.0,0.0,4.096239615831117,0.0,0.0
53.92,0.0,0.0,4.096605766207481,0.0,0.0
54.92,0.0,0.0,4.097172707301817,0.0,0.0
55.92,0.0,0.0,4.095153124331362,0.0,0.0
56.92,0.0,0.0,4.097849560933519,0.0,0.0
57.92,0.0,0.0,4.096253653695234,0.0,0.0
58.92,0.0,0.0,4.096017396495744,0.0,0.0
59.92,0.0,0.0,4.0965660416973915,0.0,0.0
60.0,0.0,0.0,4.097018361487718,0.0,0.0
60.00000000000001,4.400196308104016,17.499999999691003,3.9773124072385704,8.684798674004779e-18,3.454027187661722e-17
60.00798281469753,4.4002061376234405,17.500000000000004,3.977117261775938,9.7572306187696e-06,3.880534922409141e-05
60.01596562939505,4.400215940446354,17.500000000000945,3.9785334611098704,1.9514482974785748e-05,7.761069844815036e-05
60.03193125879009,4.4002354898651,17.499999999981238,3.979775256174859,3.902907438647765e-05,0.0001552213968961809
60.06386251758017,4.400274342195451,17.5,3.9776361327868908,7.805860182203229e-05,0.00031044279379240834
60.127725035160324,4.400351578076259,17.5,3.9768873276032526,0.000156119026825854,0.0006208855875848286
60.255450070320634,4.40050397742752,17.49999999999999,3.9764115233299675,0.0003122452838369691,0.0012417711751696692
60.383175105480944,4.4006551445083515,17.500000000334857,3.9777063197027878,0.000468376904131616,0.00186265676276639
60.638625175801565,4.400953291942356,17.500000000000004,3.976913717451298,0.0007806613007717381,0.0031044279379360716
60.894075246122185,4.401247463929694,17.500000002108074,3.9742788282544654,0.0010929665713715413,0.0043461991132553385
61.149525316442805,4.401537892871126,17.500000003958366,3.975012065347486,0.0014052924503306535,0.005587970288705899
61.66042545708405,4.402110359495931,17.500000000901828,3.9759633562983723,0.0020300254508264213,0.008071512639173281
62.1713255977253,4.402670850506619,17.49999999987511,3.974053476252242,0.0026548379943600194,0.010555054989494954
63.1713255977253,4.403733217092833,17.500000000000004,3.971440667939667,0.0038780972213302506,0.015416166100606065
64.1713255977253,4.404755553300811,17.499999989092643,3.9730084930100067,0.005101640430580476,0.020277277208687355
65.1713255977253,4.405743026008564,17.49999998120032,3.9745818947452745,0.006325457937805077,0.02513838831457633
66.1713255977253,4.4067002023527335,17.499999975460984,3.972288930680821,0.007549541327347504,0.029999499418871048
67.1713255977253,4.407630660950852,17.500000000952404,3.971391563924348,0.00877388317761163,0.03486061053024672
68.1713255977253,4.408537195418982,17.500000012581015,3.9679922360152307,0.009998476843005791,0.039721721644852555
69.1713255977253,4.409422626781785,17.49999999413036,3.9680364820224567,0.011223316461556287,0.04458283275433321
70.0,4.4101422411519815,17.499999997958543,3.968191064685783,0.01223847534645435,0.048611111098254195
70.00000000000001,0.0,0.0,4.083872662195178,0.01223847534645435,0.048611111098254195
70.01965835245335,0.0,0.0,4.084961245240724,0.01223847534645435,0.048611111098254195
70.03648926464028,0.0,0.0,4.084655873056032,0.01223847534645435,0.048611111098254195
70.07015108901413,0.0,0.0,4.085075371419057,0.01223847534645435,0.048611111098254195
70.13747473776183,0.0,0.0,4.085543517849295,0.01223847534645435,0.048611111098254195
70.20479838650954,0.0,0.0,4.0858132677470165,0.01223847534645435,0.048611111098254195
